hotel;is_canceled;lead_time;arrival_date_year;arrival_date_month;arrival_date_week_number;arrival_date_day_of_month;stays_in_weekend_nights;stays_in_week_nights;adults;children;babies;meal;country;market_segment;distribution_channel;is_repeated_guest;previous_cancellations;previous_bookings_not_canceled;reserved_room_type;assigned_room_type;booking_changes;deposit_type;agent;company;days_in_waiting_list;customer_type;adr;required_car_parking_spaces;total_of_special_requests;reservation_status;reservation_status_date
City Hotel;0;36;2018;October;42;13;0;3;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;91;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;42;2018;October;42;13;0;3;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;94.5;0;1;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;91;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;91;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;91;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;91;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;36;2018;October;42;13;0;3;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;26;;0;Transient-Party;112;0;0;Check-Out;2018-10-16
City Hotel;0;43;2018;October;42;13;0;1;1;0;0;BB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;63;;0;Transient-Party;75;0;0;Check-Out;2018-10-14
City Hotel;0;61;2018;October;42;13;0;4;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;89.3;0;1;Check-Out;2018-10-17
City Hotel;0;47;2018;October;42;13;0;4;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;94.5;0;1;Check-Out;2018-10-17
City Hotel;0;40;2018;October;42;14;0;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;;0;Transient;72.8;0;1;Check-Out;2018-10-16
City Hotel;0;41;2018;October;42;14;0;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;;0;Transient;78.5;0;1;Check-Out;2018-10-18
City Hotel;0;41;2018;October;42;14;0;4;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;;0;Transient;87.5;0;1;Check-Out;2018-10-18
City Hotel;0;65;2018;October;42;14;0;4;2;0;0;BB;JPN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;89.3;0;1;Check-Out;2018-10-18
City Hotel;0;77;2018;October;42;14;1;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;48;2018;October;42;14;1;4;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;;0;Transient;78.5;0;1;Check-Out;2018-10-19
City Hotel;0;0;2018;October;42;15;0;0;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;D;D;0;No Deposit;28;;0;Transient;0;0;0;Check-Out;2018-10-15
City Hotel;0;63;2018;October;42;15;0;1;2;0;0;BB;ESP;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;89.3;0;2;Check-Out;2018-10-16
City Hotel;0;43;2018;October;42;15;1;3;2;0;0;SC;GBR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;99;0;2;Check-Out;2018-10-19
City Hotel;0;100;2018;October;42;15;1;3;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;89.3;0;1;Check-Out;2018-10-19
City Hotel;0;59;2018;October;42;15;2;3;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;;0;Contract;76.5;0;1;Check-Out;2018-10-20
City Hotel;0;59;2018;October;42;15;2;3;2;0;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;83;;0;Contract;76.5;0;1;Check-Out;2018-10-20
City Hotel;0;125;2018;October;42;15;2;3;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;89.3;0;1;Check-Out;2018-10-20
City Hotel;0;173;2018;October;42;15;2;4;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;89.3;0;0;Check-Out;2018-10-21
City Hotel;0;59;2018;October;42;15;2;4;2;0;0;BB;FIN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;89.3;0;2;Check-Out;2018-10-21
City Hotel;0;65;2018;October;42;16;0;1;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;10;;0;Transient;89.2;0;1;Check-Out;2018-10-17
City Hotel;0;102;2018;October;42;16;0;1;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-17
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;F;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;1;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;E;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;E;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;E;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;G;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;39;2018;October;42;16;0;2;2;2;0;SC;FRA;Online TA;TA/TO;0;0;0;F;F;0;No Deposit;9;;0;Contract;156.6;0;1;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;E;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;62;2018;October;42;16;0;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;;0;Transient;78.5;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;PRT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;AUT;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;1;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;A;0;No Deposit;6;;0;Transient-Party;87;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;B;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;0;2;2;0;0;HB;DEU;Offline TA/TO;TA/TO;0;0;0;A;E;0;No Deposit;6;;0;Transient-Party;109;0;0;Check-Out;2018-10-18
City Hotel;0;102;2018;October;42;16;1;2;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;F;0;No Deposit;9;;0;Transient;89.3;0;0;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;84;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;84;2018;October;42;16;1;2;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;1;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;96.9;0;2;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;LUX;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;147;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;;0;Transient;89.3;0;0;Check-Out;2018-10-19
City Hotel;0;84;2018;October;42;16;1;2;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;E;0;No Deposit;8;;0;Transient;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;118;2018;October;42;16;1;2;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;1;No Deposit;9;;0;Transient;98.3;1;1;Check-Out;2018-10-19
City Hotel;0;41;2018;October;42;16;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;105.9;0;2;Check-Out;2018-10-19
City Hotel;0;84;2018;October;42;16;1;2;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;E;0;No Deposit;8;;0;Transient;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;84;2018;October;42;16;1;2;2;0;0;BB;NOR;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;89.3;0;2;Check-Out;2018-10-19
City Hotel;0;45;2018;October;42;16;2;2;2;0;0;BB;SGP;Online TA;TA/TO;0;0;0;D;D;0;No Deposit;7;;0;Transient;78.5;0;2;Check-Out;2018-10-20
City Hotel;0;60;2018;October;42;16;2;2;2;1;0;BB;NLD;Offline TA/TO;TA/TO;0;0;0;A;D;0;No Deposit;83;;0;Contract;84.6;0;1;Check-Out;2018-10-20
City Hotel;0;45;2018;October;42;16;2;2;2;0;0;BB;USA;Online TA;TA/TO;0;0;0;D;A;0;No Deposit;7;;0;Transient;78.5;0;2;Check-Out;2018-10-20
City Hotel;0;43;2018;October;42;17;0;0;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;0;0;1;Check-Out;2018-10-17
City Hotel;0;74;2018;October;42;17;2;2;2;0;0;BB;BRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;15;;0;Transient;68.5;0;0;Check-Out;2018-10-21
City Hotel;0;68;2018;October;42;17;2;4;2;0;0;BB;AUT;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;7;;0;Transient;65.3;0;1;Check-Out;2018-10-23
City Hotel;0;184;2018;October;42;17;2;6;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;B;A;0;No Deposit;7;;0;Transient-Party;65.3;0;1;Check-Out;2018-10-25
City Hotel;0;184;2018;October;42;17;2;6;2;0;0;BB;DEU;Online TA;TA/TO;0;0;0;B;A;0;No Deposit;7;;0;Transient-Party;65.3;0;1;Check-Out;2018-10-25
City Hotel;0;43;2018;October;43;18;1;0;2;0;0;BB;CN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;94.5;0;2;Check-Out;2018-10-19
City Hotel;0;50;2018;October;43;18;2;3;2;0;0;BB;GBR;Online TA;TA/TO;0;0;0;A;D;0;No Deposit;9;;0;Transient;94.5;0;1;Check-Out;2018-10-23
City Hotel;0;41;2018;October;43;18;2;3;1;0;0;BB;CZE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;105;0;2;Check-Out;2018-10-23
City Hotel;0;41;2018;October;43;18;2;3;1;0;0;BB;CZE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;105;0;2;Check-Out;2018-10-23
City Hotel;0;48;2018;October;43;18;2;3;2;0;0;BB;BEL;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;94.5;0;2;Check-Out;2018-10-23
City Hotel;0;91;2018;October;43;19;1;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Transient;89.3;0;3;Check-Out;2018-10-22
City Hotel;0;41;2018;October;43;19;1;2;2;0;0;BB;VEN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;103.5;0;2;Check-Out;2018-10-22
City Hotel;0;65;2018;October;43;19;1;2;2;0;0;BB;SWE;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;8;;0;Transient;111;0;0;Check-Out;2018-10-22
City Hotel;0;97;2018;October;43;19;1;2;2;0;0;BB;FRA;Online TA;TA/TO;0;0;0;B;B;0;No Deposit;7;;0;Transient-Party;68.7;0;2;Check-Out;2018-10-22
City Hotel;0;41;2018;October;43;19;1;2;2;0;0;BB;VEN;Online TA;TA/TO;0;0;0;A;A;0;No Deposit;9;;0;Contract;103.5;0;2;Check-Out;2018-10-22
City Hotel;0;97;2018;October;43;19;1;2;2;0;0;BB;PRT;Online TA;TA/TO;0;0;0;B;B;1;No Deposit;7;;0;Transient-Party;68.8;0;2;Check-Out;2018-10-22
City Hotel;0;47;2018;October;43;19;1;3;2;0;0;BB;CHE;Offline TA/TO;TA/TO;0;0;0;B;B;0;No Deposit;83;;0;Transient;72.4;0;1;Check-Out;2018-10-23
